transaction_id,user_id,amount,transaction_type,account_age_days,country,device_type,ip_address_risk,time_of_day,num_prev_transactions,avg_transaction_value,is_foreign_transaction,is_high_risk_country,is_vpn_used,login_attempts,device_trust_score,payment_gateway,browser_fingerprint_score,session_duration_sec,fraudulent
TXN09478,U2416,530.59,Refund,1630,Nigeria,Desktop,79,Morning,425,793.22,0,0,1,6,86,Square,64,1937,0
TXN09479,U1676,82.1,Transfer,1404,UK,Tablet,96,Night,634,3556.9,1,1,1,6,75,PayPal,57,1762,1
TXN09480,U1129,28.0,Refund,443,Brazil,Tablet,60,Afternoon,754,1507.48,0,0,1,4,12,Razorpay,6,1697,1
TXN09481,U0673,29.76,Transfer,3015,USA,Desktop,37,Afternoon,944,1290.46,1,1,0,1,58,PayPal,62,785,1
TXN09482,U1699,86.05,Transfer,2940,Brazil,Tablet,16,Night,977,256.05,0,1,1,2,56,Square,98,51,0
TXN09483,U2171,238.1,Payment,2582,Germany,Tablet,53,Night,233,2412.13,0,1,1,8,81,Square,11,983,1
TXN09484,U1868,407.82,Deposit,1498,Germany,Desktop,44,Evening,89,1960.55,1,1,1,9,94,Square,31,29,1
TXN09485,U2621,573.78,Bill Payment,157,Nigeria,Mobile,24,Morning,503,313.14,1,0,1,4,45,Stripe,60,384,1
TXN09486,U2125,244.38,Refund,89,France,Mobile,30,Evening,758,1137.08,1,0,1,8,52,PayPal,24,754,1
TXN09487,U0695,1.41,Withdrawal,2250,USA,Mobile,64,Morning,659,2438.92,0,1,0,6,27,Square,71,1527,0
TXN09488,U1605,51.55,Transfer,980,UK,Mobile,38,Evening,903,4042.32,1,0,0,1,68,PayPal,78,621,0
TXN09489,U2356,26.26,Deposit,462,Germany,Tablet,19,Afternoon,754,4647.59,1,0,0,6,38,PayPal,40,568,0
TXN09490,U0888,112.87,Transfer,3553,India,Tablet,72,Morning,416,2579.08,0,0,1,7,19,Razorpay,79,1130,0
TXN09491,U0642,173.96,Deposit,2757,France,Desktop,42,Night,451,2019.52,0,0,1,1,19,Square,6,657,0
TXN09492,U2744,11.09,Deposit,3629,Canada,Desktop,65,Morning,933,4774.0,0,1,0,9,97,Square,45,477,1
TXN09493,U2882,107.11,Withdrawal,2502,USA,Mobile,0,Morning,469,4814.5,1,1,0,6,49,PayPal,47,1254,0
TXN09494,U0155,49.36,Deposit,3542,France,Mobile,54,Evening,931,956.11,1,1,0,8,13,Stripe,88,1323,1
TXN09495,U1473,260.37,Withdrawal,380,Brazil,Desktop,50,Night,47,2659.62,0,0,0,8,14,Square,61,800,0
TXN09496,U1401,156.03,Payment,401,India,Desktop,4,Evening,222,4105.45,1,1,0,9,35,Stripe,32,501,1
TXN09497,U0640,170.96,Transfer,1103,USA,Mobile,11,Night,647,4112.18,0,1,1,1,29,PayPal,68,1456,0
TXN09498,U2288,139.52,Withdrawal,551,Brazil,Tablet,13,Evening,712,3426.47,1,0,0,6,17,Stripe,93,1355,0
TXN09499,U1727,781.0,Bill Payment,2984,Canada,Tablet,59,Night,750,2359.99,1,1,1,9,97,PayPal,65,89,0
TXN09500,U1754,60.43,Transfer,3061,Australia,Tablet,95,Morning,465,2021.26,1,0,1,8,25,PayPal,56,1326,1
TXN09501,U1052,181.76,Bill Payment,1410,Brazil,Tablet,39,Afternoon,994,4033.03,1,1,1,4,99,Stripe,33,634,1
TXN09502,U2856,332.97,Refund,3026,Canada,Tablet,8,Night,59,1132.49,1,1,0,5,82,Square,77,797,1
TXN09503,U1357,203.46,Bill Payment,2709,Brazil,Desktop,41,Evening,279,2145.01,0,0,1,9,63,Razorpay,73,1991,0
TXN09504,U0522,661.34,Payment,3415,China,Desktop,41,Morning,16,2836.49,1,0,1,5,67,Stripe,38,427,1
TXN09505,U1924,118.69,Refund,2951,India,Mobile,32,Evening,320,4159.76,1,0,1,9,90,PayPal,84,1027,0
TXN09506,U2828,155.75,Refund,445,France,Desktop,24,Morning,678,1872.38,1,0,0,1,54,PayPal,61,1619,1
TXN09507,U2751,23.17,Deposit,2100,France,Desktop,77,Morning,873,2745.54,1,1,1,9,66,Square,55,552,1
TXN09508,U2535,234.76,Bill Payment,3323,France,Desktop,8,Night,974,1399.42,1,0,0,9,43,Square,24,981,0
TXN09509,U1009,84.99,Deposit,1968,Canada,Desktop,90,Evening,566,4185.38,1,1,1,6,58,Stripe,36,1393,1
TXN09510,U1918,43.68,Bill Payment,1918,France,Mobile,43,Morning,76,3928.78,1,1,1,7,11,Stripe,55,1082,1
TXN09511,U0944,196.61,Refund,329,USA,Desktop,82,Evening,470,4101.39,1,0,0,6,35,Square,38,1560,1
TXN09512,U2997,189.99,Deposit,1932,UK,Desktop,57,Morning,988,292.09,1,1,1,4,1,Razorpay,94,581,1
TXN09513,U1581,19.73,Transfer,3566,India,Mobile,24,Night,828,2437.06,1,0,1,7,41,PayPal,77,1113,0
TXN09514,U1832,299.51,Bill Payment,3422,USA,Desktop,31,Afternoon,542,683.53,0,0,0,2,33,Stripe,68,688,0
TXN09515,U2142,244.39,Bill Payment,1991,Nigeria,Mobile,21,Afternoon,100,3370.43,0,1,1,3,30,Stripe,88,593,1
TXN09516,U1591,52.38,Deposit,770,USA,Tablet,92,Afternoon,539,1560.4,1,0,0,4,68,Razorpay,44,1861,0
TXN09517,U1254,158.45,Bill Payment,1483,UK,Tablet,54,Afternoon,543,3874.01,0,1,1,3,19,Stripe,65,901,1
TXN09518,U0622,318.53,Refund,2546,Brazil,Desktop,91,Night,262,330.51,1,1,1,9,37,Square,98,1071,1
TXN09519,U1339,188.46,Deposit,125,Brazil,Desktop,60,Night,205,2568.74,0,1,1,4,74,Razorpay,19,953,1
TXN09520,U2647,125.83,Deposit,204,UK,Desktop,56,Night,781,622.71,1,1,0,1,94,Stripe,9,504,1
TXN09521,U1459,97.28,Withdrawal,2816,Germany,Desktop,76,Evening,479,2791.71,0,1,1,8,88,Razorpay,5,1856,1
TXN09522,U0386,235.65,Withdrawal,643,Canada,Tablet,60,Morning,72,3038.72,0,0,1,4,3,PayPal,32,415,1
TXN09523,U1850,699.67,Refund,1045,Brazil,Tablet,91,Morning,437,2313.41,0,1,1,9,84,PayPal,77,1742,1
TXN09524,U1076,278.49,Transfer,590,India,Desktop,66,Afternoon,581,1401.83,1,0,1,9,61,Razorpay,25,858,1
TXN09525,U1608,19.42,Bill Payment,1587,France,Mobile,93,Afternoon,690,166.48,0,0,0,9,0,PayPal,85,1204,1
TXN09526,U1093,154.36,Payment,2410,Brazil,Mobile,74,Morning,718,3312.26,0,0,0,9,41,PayPal,60,1479,0
TXN09527,U1203,553.7,Bill Payment,2409,India,Tablet,1,Morning,541,4352.86,1,0,0,7,50,Stripe,77,1848,0
TXN09528,U2505,24.81,Payment,1140,Canada,Mobile,56,Morning,413,3669.57,0,1,1,9,36,PayPal,35,1329,1
TXN09529,U2682,1124.66,Refund,55,Australia,Desktop,72,Night,655,4465.62,0,0,1,7,42,Razorpay,61,1015,1
TXN09530,U1431,744.32,Transfer,2340,Australia,Desktop,32,Night,918,4647.86,1,0,1,8,91,Razorpay,22,673,0
TXN09531,U0985,20.38,Transfer,1075,Germany,Desktop,89,Night,670,2250.48,1,0,0,2,61,PayPal,79,758,1
TXN09532,U1579,677.31,Transfer,842,USA,Desktop,62,Afternoon,757,3491.47,1,0,1,4,50,Razorpay,88,728,1
TXN09533,U0049,112.8,Withdrawal,2833,Australia,Desktop,15,Night,779,1989.91,0,0,0,4,52,Stripe,82,406,0
TXN09534,U2059,465.61,Refund,2302,France,Mobile,88,Morning,212,4598.12,0,0,0,4,0,Stripe,41,1937,0
TXN09535,U2743,135.49,Payment,492,Australia,Mobile,0,Afternoon,770,2817.05,0,0,0,3,63,Razorpay,74,1042,0
TXN09536,U1774,145.34,Transfer,985,China,Tablet,84,Afternoon,66,3763.49,0,1,0,1,15,Square,29,1790,1
TXN09537,U0433,251.45,Refund,2621,Nigeria,Tablet,63,Night,421,77.52,0,0,1,6,1,PayPal,63,389,1
TXN09538,U2924,372.33,Bill Payment,2907,UK,Mobile,83,Afternoon,853,2879.87,1,1,0,5,1,Stripe,24,996,1
TXN09539,U1532,8.59,Payment,993,Germany,Mobile,68,Morning,468,3711.25,0,0,0,3,57,Stripe,94,281,0
TXN09540,U2130,224.83,Withdrawal,1995,UK,Tablet,16,Afternoon,370,1288.75,1,0,1,7,16,PayPal,16,159,0
TXN09541,U1246,51.67,Deposit,1933,Australia,Desktop,39,Evening,363,76.8,0,1,0,6,85,Square,89,154,0
TXN09542,U0177,106.14,Payment,961,China,Tablet,0,Morning,399,3719.45,1,0,0,4,79,Square,5,499,1
TXN09543,U0052,106.92,Bill Payment,1887,Nigeria,Tablet,12,Morning,849,1693.74,0,1,0,9,76,Square,10,505,0
TXN09544,U1412,158.28,Payment,2273,China,Mobile,17,Night,259,2146.8,0,1,0,4,6,PayPal,0,207,1
TXN09545,U1662,101.67,Payment,2046,USA,Tablet,67,Morning,787,2812.45,0,0,1,9,61,Square,76,1602,1
TXN09546,U0901,28.39,Deposit,3541,France,Tablet,13,Morning,761,555.7,1,1,1,3,16,Stripe,15,718,1
TXN09547,U1248,39.35,Transfer,103,Australia,Mobile,4,Afternoon,44,522.25,1,1,0,7,20,PayPal,74,883,1
TXN09548,U2157,8.5,Bill Payment,970,UK,Desktop,61,Evening,908,4804.6,1,0,1,7,94,Razorpay,85,1048,1
TXN09549,U0516,158.84,Deposit,1072,USA,Desktop,32,Afternoon,862,1697.79,1,1,0,1,78,Stripe,99,1002,1
TXN09550,U1150,772.22,Payment,737,UK,Desktop,25,Evening,897,1281.35,1,1,0,1,63,PayPal,95,1573,0
TXN09551,U1713,30.73,Bill Payment,1366,India,Mobile,60,Morning,861,243.45,0,0,1,2,42,PayPal,66,1526,1
TXN09552,U1650,730.92,Withdrawal,2281,Canada,Tablet,67,Afternoon,286,873.77,1,1,0,4,86,Stripe,26,1953,0
TXN09553,U0462,330.47,Payment,3631,Australia,Desktop,29,Afternoon,539,2157.32,0,0,1,2,52,PayPal,79,1259,0
TXN09554,U0070,253.68,Withdrawal,228,Germany,Tablet,61,Night,328,1713.66,1,0,1,5,40,PayPal,26,1034,1
TXN09555,U0441,259.11,Refund,3055,Canada,Mobile,61,Afternoon,314,2125.79,1,0,0,2,25,PayPal,98,498,1
TXN09556,U2218,438.22,Withdrawal,2570,UK,Desktop,80,Evening,906,3521.03,1,0,1,8,93,Stripe,1,1539,1
TXN09557,U1125,28.27,Payment,1721,Brazil,Desktop,91,Evening,418,3210.74,0,0,1,6,74,Razorpay,81,1408,1
TXN09558,U2910,175.68,Deposit,1616,Canada,Tablet,69,Morning,304,2468.3,1,1,0,3,25,PayPal,47,1471,1
TXN09559,U0270,298.58,Payment,2061,Canada,Desktop,56,Night,939,4075.03,0,1,1,2,69,Stripe,24,1809,1
TXN09560,U0325,220.97,Payment,3571,Nigeria,Mobile,90,Night,228,4287.34,0,1,0,9,66,Stripe,35,1702,0
TXN09561,U2745,447.11,Refund,445,Brazil,Tablet,35,Afternoon,749,2956.11,0,1,1,1,88,Square,82,814,1
TXN09562,U1481,18.75,Transfer,2388,UK,Tablet,6,Morning,185,592.27,1,1,1,6,78,Razorpay,88,912,1
TXN09563,U0219,293.36,Payment,1348,Germany,Desktop,64,Evening,946,2033.87,1,0,1,7,58,Square,84,1049,1
TXN09564,U2265,190.91,Refund,1620,Brazil,Desktop,73,Night,117,3174.15,1,0,0,9,20,PayPal,37,1418,0
TXN09565,U2422,119.17,Deposit,598,UK,Desktop,76,Morning,784,318.94,0,1,1,7,41,Square,39,1019,0
TXN09566,U1576,103.98,Refund,2205,Canada,Desktop,40,Afternoon,125,104.43,1,0,0,4,69,Stripe,11,1996,0
TXN09567,U0643,242.44,Refund,2704,UK,Tablet,31,Night,985,4741.93,1,0,0,2,22,PayPal,28,1529,0
TXN09568,U1004,554.09,Withdrawal,3051,France,Tablet,13,Afternoon,131,3651.67,1,0,0,6,56,Square,70,1439,1
TXN09569,U0976,171.38,Transfer,3647,Germany,Desktop,32,Evening,160,769.77,1,0,0,7,52,Square,28,726,0
TXN09570,U0156,435.35,Transfer,3503,India,Tablet,29,Evening,701,2228.41,1,1,0,6,75,PayPal,95,101,1
TXN09571,U2433,128.61,Bill Payment,3627,Brazil,Mobile,72,Morning,592,971.82,1,0,0,4,26,Stripe,74,986,0
TXN09572,U2318,27.01,Deposit,3479,France,Tablet,5,Afternoon,873,56.38,0,0,1,7,61,Square,36,522,1
TXN09573,U2070,15.87,Bill Payment,1182,Australia,Mobile,9,Morning,711,1961.51,1,0,1,6,78,Razorpay,78,878,1
TXN09574,U1808,13.17,Refund,3257,Australia,Mobile,74,Evening,345,3243.68,0,1,1,6,71,Stripe,89,875,0
TXN09575,U2728,119.57,Deposit,798,India,Mobile,19,Night,938,4770.87,1,0,1,2,24,PayPal,65,1429,0
TXN09576,U0527,102.83,Deposit,2539,Germany,Desktop,88,Evening,83,3850.32,1,0,0,2,42,Square,61,1227,0
TXN09577,U2046,316.41,Transfer,835,Nigeria,Tablet,11,Morning,41,1154.54,1,1,0,6,47,Razorpay,28,320,1
TXN09578,U2770,339.5,Transfer,3000,France,Mobile,21,Afternoon,434,1684.38,0,1,0,1,60,Stripe,67,1798,1
TXN09579,U0794,13.05,Transfer,3608,Canada,Desktop,75,Evening,165,2605.3,0,1,1,8,18,PayPal,97,302,0
TXN09580,U0123,62.48,Payment,2033,Nigeria,Tablet,13,Morning,426,960.41,1,0,1,9,34,PayPal,98,787,0
TXN09581,U2567,80.14,Refund,357,Brazil,Tablet,47,Afternoon,47,4165.56,0,1,0,8,20,Stripe,73,1773,0
TXN09582,U2638,198.3,Deposit,2765,France,Desktop,53,Morning,41,843.98,1,0,1,6,17,Razorpay,97,1516,1
TXN09583,U0729,39.02,Refund,2410,Germany,Tablet,35,Evening,184,1453.42,1,1,1,1,92,Stripe,87,163,1
TXN09584,U1398,35.95,Deposit,3296,India,Desktop,60,Afternoon,821,2890.12,1,0,1,8,90,PayPal,93,1102,1
TXN09585,U1353,719.66,Deposit,3276,Nigeria,Desktop,54,Evening,864,620.5,0,1,0,2,39,PayPal,68,1856,0
TXN09586,U2255,407.67,Bill Payment,8,Canada,Desktop,13,Evening,231,3124.95,0,1,0,4,73,Stripe,4,1411,0
TXN09587,U2029,49.81,Deposit,2520,Germany,Tablet,1,Evening,400,4721.4,0,1,0,1,52,Square,51,1264,0
TXN09588,U2759,130.46,Deposit,2220,USA,Desktop,1,Evening,690,3459.22,0,0,1,1,4,Stripe,9,1991,0
TXN09589,U0759,109.87,Withdrawal,2144,China,Desktop,60,Evening,136,4064.86,0,0,1,5,21,Razorpay,34,709,0
TXN09590,U1822,391.36,Withdrawal,2722,Nigeria,Tablet,5,Morning,723,2195.28,1,1,1,6,55,PayPal,62,569,1
TXN09591,U0750,178.45,Bill Payment,2656,Australia,Mobile,24,Night,519,1829.76,0,0,0,9,13,Square,74,1068,0
TXN09592,U0074,34.2,Payment,1330,India,Desktop,66,Night,232,1646.37,1,1,1,3,39,PayPal,54,1622,1
TXN09593,U1741,335.8,Transfer,3330,UK,Desktop,22,Evening,958,3304.02,0,1,0,2,0,Stripe,16,112,1
TXN09594,U2689,126.41,Deposit,2522,Australia,Mobile,72,Evening,367,2595.09,0,1,0,2,76,PayPal,44,700,1
TXN09595,U1865,76.27,Refund,1974,Australia,Tablet,94,Evening,621,2364.24,0,0,0,8,26,Square,64,1261,0
TXN09596,U0850,117.7,Withdrawal,3372,Nigeria,Tablet,27,Afternoon,951,508.23,1,1,1,9,48,PayPal,55,447,1
TXN09597,U1243,172.17,Transfer,1489,Germany,Tablet,24,Evening,581,3368.5,1,0,0,8,57,Stripe,99,835,1
TXN09598,U0365,105.06,Payment,614,France,Desktop,98,Afternoon,392,3628.29,1,1,0,3,80,Stripe,69,1738,1
TXN09599,U0660,69.24,Transfer,689,France,Mobile,64,Morning,970,985.01,0,1,0,8,71,PayPal,51,1859,1
TXN09600,U0450,127.08,Deposit,898,China,Tablet,65,Night,501,3799.73,0,1,0,6,91,Razorpay,60,1900,0
TXN09601,U0532,4.84,Transfer,1352,India,Mobile,78,Evening,366,4397.57,0,1,1,6,25,Stripe,93,445,1
TXN09602,U2131,370.15,Deposit,110,Nigeria,Tablet,42,Night,110,877.25,1,0,1,9,19,Stripe,60,924,1
TXN09603,U0323,46.87,Bill Payment,710,China,Desktop,39,Morning,260,2262.95,1,0,0,8,82,Square,34,526,1
TXN09604,U2329,11.22,Withdrawal,3201,China,Tablet,79,Night,583,4381.54,1,1,0,1,13,Razorpay,12,937,0
TXN09605,U1403,265.11,Withdrawal,3013,Canada,Mobile,22,Morning,63,2439.05,0,0,0,7,24,PayPal,50,972,0
TXN09606,U1089,371.73,Deposit,2919,Germany,Mobile,48,Evening,691,4077.19,0,1,0,6,35,PayPal,0,477,1
TXN09607,U0101,420.27,Refund,1161,UK,Mobile,98,Morning,802,1082.69,0,0,0,5,27,Square,22,1390,1
TXN09608,U2721,170.06,Withdrawal,3611,China,Desktop,7,Evening,499,324.34,0,1,1,3,7,Razorpay,76,839,1
TXN09609,U0645,57.47,Refund,649,China,Tablet,6,Night,59,302.04,0,1,1,1,48,Razorpay,33,1885,0
TXN09610,U1053,334.12,Deposit,3236,Australia,Desktop,20,Morning,88,4861.92,1,0,1,8,96,Razorpay,79,1206,1
TXN09611,U0801,300.75,Bill Payment,2397,Nigeria,Desktop,34,Afternoon,355,827.77,0,1,1,3,5,Stripe,63,58,0
TXN09612,U0990,70.68,Deposit,2004,UK,Mobile,96,Afternoon,550,4325.13,1,0,1,7,88,Square,10,427,1
TXN09613,U1142,584.31,Bill Payment,2511,Nigeria,Mobile,98,Afternoon,368,1582.06,1,1,0,6,0,Stripe,90,845,1
TXN09614,U2606,27.56,Withdrawal,1667,Germany,Desktop,81,Evening,491,205.24,1,1,0,2,93,Stripe,92,1675,1
TXN09615,U0391,1014.09,Refund,1528,China,Desktop,60,Morning,645,1208.68,1,1,0,2,4,Square,64,122,1
TXN09616,U0699,491.97,Deposit,2933,India,Tablet,82,Afternoon,855,2529.94,0,0,1,3,72,Razorpay,21,996,0
TXN09617,U1337,291.11,Withdrawal,3223,China,Mobile,73,Evening,886,538.33,0,0,1,3,7,Razorpay,40,538,1
TXN09618,U0935,698.2,Bill Payment,1914,Australia,Mobile,67,Afternoon,404,4611.21,1,1,0,2,87,PayPal,24,1740,0
TXN09619,U2421,320.31,Deposit,246,Brazil,Mobile,29,Night,931,4499.93,1,0,1,8,88,Razorpay,6,893,1
TXN09620,U2758,52.82,Bill Payment,3182,Germany,Tablet,96,Night,17,749.99,1,0,0,1,40,PayPal,84,404,1
TXN09621,U2483,145.92,Transfer,1609,UK,Tablet,67,Night,367,3686.86,1,0,0,3,71,Stripe,25,815,0
TXN09622,U2320,18.55,Bill Payment,798,Australia,Mobile,8,Afternoon,256,2306.24,0,0,0,1,84,Square,81,733,0
TXN09623,U1977,123.43,Transfer,3347,Nigeria,Mobile,16,Evening,220,4910.72,0,1,1,4,18,PayPal,96,410,1
TXN09624,U0867,338.31,Withdrawal,2918,Brazil,Desktop,42,Afternoon,272,281.74,0,0,1,1,2,Square,50,499,1
TXN09625,U1385,122.12,Deposit,3139,USA,Desktop,87,Evening,964,2357.82,0,1,1,1,38,Square,23,95,1
TXN09626,U0329,100.23,Withdrawal,1074,USA,Tablet,56,Afternoon,376,1430.94,1,0,1,4,15,Square,9,786,1
TXN09627,U1205,226.19,Payment,2864,Australia,Mobile,12,Evening,246,3633.26,0,0,0,6,64,Square,12,1077,0
TXN09628,U2520,514.33,Bill Payment,515,UK,Desktop,56,Afternoon,881,560.12,1,0,0,6,73,Razorpay,94,659,1
TXN09629,U2116,12.19,Withdrawal,2274,India,Desktop,25,Morning,389,3142.4,1,0,0,4,69,Square,17,1640,0
TXN09630,U1106,121.72,Withdrawal,2626,USA,Mobile,60,Morning,569,4740.56,0,0,1,7,68,Square,10,1745,1
TXN09631,U1160,43.07,Transfer,506,China,Mobile,61,Evening,246,2272.13,0,1,1,8,16,Stripe,57,1436,1
TXN09632,U1768,297.15,Bill Payment,155,USA,Desktop,18,Night,172,2273.88,1,0,0,2,20,Square,31,1537,1
TXN09633,U0158,27.94,Transfer,2007,Australia,Mobile,80,Night,327,2481.03,0,1,1,9,92,PayPal,20,1096,0
TXN09634,U1205,273.26,Deposit,1898,China,Mobile,29,Night,122,2081.46,1,1,1,5,61,PayPal,40,1817,1
TXN09635,U1308,84.28,Withdrawal,1504,Nigeria,Tablet,89,Evening,728,2240.14,0,1,1,6,30,PayPal,59,1695,1
TXN09636,U2007,55.45,Bill Payment,111,Germany,Desktop,12,Morning,466,2318.88,1,1,1,1,2,PayPal,89,483,1
TXN09637,U1745,688.6,Withdrawal,2531,China,Desktop,48,Evening,635,4990.34,0,1,1,4,37,Stripe,45,766,0
TXN09638,U2190,4.67,Deposit,2856,China,Tablet,81,Afternoon,815,586.6,0,1,1,7,59,Stripe,55,772,1
TXN09639,U1849,143.96,Refund,2322,China,Tablet,84,Afternoon,689,1430.18,1,1,0,6,91,Square,7,131,1
TXN09640,U2567,5.47,Deposit,2203,UK,Desktop,97,Afternoon,230,1057.88,0,1,0,2,91,Razorpay,16,23,0
TXN09641,U1702,165.22,Transfer,1675,China,Desktop,50,Afternoon,311,2723.22,1,0,1,7,64,Square,35,1686,1
TXN09642,U1375,173.81,Transfer,1191,USA,Mobile,8,Afternoon,648,19.03,1,0,0,9,75,Square,85,1015,0
TXN09643,U0805,97.03,Withdrawal,1043,Germany,Mobile,93,Afternoon,475,4605.89,0,0,0,9,15,Stripe,72,1411,0
TXN09644,U1040,35.44,Transfer,2393,Nigeria,Desktop,28,Night,189,2657.95,0,0,0,3,88,Razorpay,4,1903,0
TXN09645,U2256,118.06,Bill Payment,2783,Brazil,Mobile,92,Night,500,4480.91,1,0,1,6,81,Square,55,1418,0
TXN09646,U2184,278.89,Deposit,2617,Nigeria,Mobile,82,Afternoon,632,1728.1,0,1,0,1,7,Razorpay,58,1230,1
TXN09647,U2266,381.27,Withdrawal,1922,Nigeria,Mobile,7,Evening,286,753.9,1,1,1,4,69,Square,13,588,0
TXN09648,U2199,189.16,Deposit,294,Nigeria,Tablet,80,Morning,320,965.5,1,1,0,5,50,Stripe,44,664,1
TXN09649,U0809,222.8,Deposit,2693,France,Desktop,75,Afternoon,872,2356.31,0,0,1,9,49,Razorpay,74,1544,0
TXN09650,U2136,55.98,Withdrawal,1486,Australia,Desktop,14,Afternoon,60,206.14,1,1,1,3,72,Square,50,1784,0
TXN09651,U0412,84.68,Refund,338,Australia,Desktop,68,Evening,137,3910.11,0,0,1,9,17,Stripe,57,968,1
TXN09652,U1446,44.15,Transfer,1828,UK,Mobile,33,Night,948,3954.23,1,0,0,5,93,PayPal,94,1743,1
TXN09653,U1607,71.69,Payment,2500,India,Mobile,51,Evening,125,3511.27,0,0,1,3,83,Razorpay,70,1484,0
TXN09654,U1256,63.69,Payment,2392,Australia,Tablet,49,Morning,703,4482.22,0,1,0,2,81,Square,38,983,1
TXN09655,U2333,183.21,Payment,717,India,Tablet,66,Morning,191,2749.64,0,0,1,9,28,Stripe,84,869,1
TXN09656,U1070,206.78,Transfer,631,China,Desktop,4,Evening,945,2399.2,0,1,0,6,74,PayPal,56,473,0
TXN09657,U0596,724.87,Refund,765,Nigeria,Tablet,97,Afternoon,213,2648.23,0,1,1,6,81,Razorpay,28,789,1
TXN09658,U1580,54.41,Deposit,85,Nigeria,Tablet,8,Night,192,913.86,0,1,0,2,32,Square,74,122,0
TXN09659,U2093,256.58,Withdrawal,737,Brazil,Mobile,87,Afternoon,588,2563.89,1,1,1,8,2,Square,12,313,1
TXN09660,U2649,424.92,Refund,2708,France,Desktop,4,Afternoon,653,2711.08,0,0,1,5,91,Square,43,874,0
TXN09661,U1476,205.38,Payment,1413,Canada,Desktop,26,Afternoon,22,3824.13,0,0,1,6,4,PayPal,39,1369,1
TXN09662,U0144,73.59,Bill Payment,227,Nigeria,Tablet,83,Afternoon,742,1742.86,0,1,0,9,79,PayPal,42,1143,1
TXN09663,U1291,76.14,Transfer,3358,Nigeria,Mobile,46,Night,382,465.67,1,0,0,8,58,PayPal,88,692,0
TXN09664,U1311,10.01,Transfer,1308,Australia,Tablet,61,Evening,155,2989.33,1,0,0,9,3,Square,49,896,0
TXN09665,U1656,91.12,Withdrawal,109,France,Tablet,44,Morning,92,3940.85,0,1,0,7,17,Stripe,55,1534,0
TXN09666,U1370,341.23,Bill Payment,135,France,Desktop,65,Morning,825,4847.95,1,1,0,1,26,PayPal,61,1039,1
TXN09667,U2921,12.17,Deposit,938,India,Mobile,22,Night,679,455.82,1,1,1,1,17,PayPal,99,1982,1
TXN09668,U1774,61.89,Refund,291,Canada,Tablet,97,Evening,703,3733.02,0,1,0,4,65,PayPal,54,221,1
TXN09669,U2643,306.24,Bill Payment,1826,Australia,Tablet,60,Night,608,2981.22,0,0,1,2,5,Square,29,180,1
TXN09670,U2327,381.56,Refund,1737,USA,Mobile,92,Afternoon,129,81.61,1,0,0,9,98,PayPal,27,880,0
TXN09671,U1279,151.89,Refund,3580,Germany,Tablet,42,Night,426,3592.62,0,0,0,4,82,PayPal,67,901,0
TXN09672,U2520,299.39,Deposit,1653,India,Desktop,34,Evening,224,135.88,0,0,1,5,92,Square,40,1392,0
TXN09673,U1161,122.74,Deposit,1868,Australia,Tablet,29,Morning,727,3927.35,0,1,0,2,10,Razorpay,83,1307,0
TXN09674,U2411,43.56,Deposit,2870,France,Desktop,66,Night,11,3608.0,0,1,0,9,37,PayPal,11,1159,0
TXN09675,U1429,126.94,Withdrawal,3101,Brazil,Desktop,9,Morning,871,3441.16,0,0,1,8,64,Razorpay,76,86,1
TXN09676,U2891,216.86,Transfer,2442,Germany,Desktop,55,Morning,347,604.38,1,0,0,7,58,Razorpay,89,1808,1
TXN09677,U1505,739.38,Payment,27,UK,Desktop,33,Morning,802,4595.57,0,1,0,7,53,Razorpay,37,1921,0
TXN09678,U2714,17.81,Deposit,3539,Germany,Desktop,64,Evening,73,4495.07,1,1,0,8,20,PayPal,52,1775,0
TXN09679,U0894,177.01,Transfer,2061,India,Desktop,5,Afternoon,110,4501.8,1,1,1,7,98,PayPal,99,330,1
TXN09680,U0614,99.72,Deposit,554,Nigeria,Tablet,69,Afternoon,875,1805.01,0,0,1,7,7,PayPal,22,407,0
TXN09681,U1331,177.48,Payment,933,France,Mobile,42,Evening,481,2463.4,1,1,1,6,66,Razorpay,41,204,1
TXN09682,U2457,6.07,Bill Payment,2493,Brazil,Tablet,15,Afternoon,888,578.9,1,1,0,9,14,Square,83,720,0
TXN09683,U0314,93.86,Deposit,2272,India,Mobile,62,Afternoon,196,260.22,0,0,1,4,80,Square,66,603,0
TXN09684,U1545,428.52,Transfer,3535,Brazil,Tablet,64,Afternoon,190,298.59,0,0,0,5,91,PayPal,10,12,0
TXN09685,U2411,201.83,Withdrawal,2069,France,Mobile,4,Night,936,2846.0,0,1,1,6,60,Stripe,93,1288,0
TXN09686,U0774,149.72,Bill Payment,3459,Germany,Tablet,24,Afternoon,63,1610.41,1,1,0,7,99,Square,9,10,0
TXN09687,U1100,84.05,Bill Payment,1672,USA,Desktop,26,Night,785,2899.88,0,0,0,5,50,Stripe,76,1148,1
TXN09688,U1413,88.47,Bill Payment,1350,India,Mobile,41,Morning,965,2965.36,1,0,0,5,40,Razorpay,73,573,0
TXN09689,U0397,120.76,Payment,1757,Nigeria,Tablet,54,Night,650,4535.78,1,1,0,6,77,Stripe,30,1823,0
TXN09690,U1489,451.32,Transfer,467,Australia,Desktop,25,Afternoon,493,4412.0,1,0,1,9,16,Stripe,43,1473,0
